area,iso_area,building_type,building_name,betweenness,degree_centrality,eigenvector_centrality,closeness_centrality,degree,clustering_coef,id,area_norm,iso_area_norm,degree_norm
572,251,monastery,MN0027,0.6068840579710145,0.41666666666666663,0.5792676898967867,0.5106382978723404,10,0.06666666666666667,MN0027_002,0.006916733173716414,0.003261773573136501,0.15873015873015872
554,532,monastery,MN0027,0.0,0.041666666666666664,0.1530359895063329,0.34285714285714286,1,0,MN0027_003,0.006699073738179883,0.006913400561388918,0.015873015873015872
342,472,monastery,MN0027,0.0,0.041666666666666664,0.11764284402467937,0.3582089552238806,1,0,MN0027_004,0.00413552927519408,0.006133693731157085,0.015873015873015872
232,233,monastery,MN0027,0.0,0.041666666666666664,0.04698957082138974,0.2696629213483146,1,0,MN0027_005,0.0028053882802486154,0.003027861524066951,0.015873015873015872
123,153,monastery,MN0027,0.0,0.08333333333333333,0.20798248627565943,0.34782608695652173,2,1.0,MN0027_006,0.0014873394761662918,0.001988252417091174,0.031746031746031744
98,136,monastery,MN0027,0.0,0.041666666666666664,0.1530359895063329,0.34285714285714286,1,0,MN0027_007,0.0011850347045877772,0.0017673354818588212,0.015873015873015872
72,90,monastery,MN0027,0.0,0.041666666666666664,0.1530359895063329,0.34285714285714286,1,0,MN0027_008,0.0008706377421461221,0.0011695602453477493,0.015873015873015872
55,70,monastery,MN0027,0.0,0.041666666666666664,0.1530359895063329,0.34285714285714286,1,0,MN0027_009,0.0006650704974727321,0.0009096579686038049,0.015873015873015872
53,83,monastery,MN0027,0.08333333333333333,0.08333333333333333,0.03612273490920027,0.2857142857142857,2,0,MN0027_010,0.000640886115746451,0.0010785944484873688,0.031746031746031744
51,163,monastery,MN0027,0.0,0.08333333333333333,0.20798248627565943,0.34782608695652173,2,1.0,MN0027_011,0.0006167017340201697,0.002118203555463146,0.031746031746031744
48,79,monastery,MN0027,0.15942028985507248,0.08333333333333333,0.12718617832247542,0.38095238095238093,2,0,MN0027_012,0.000580425161430748,0.0010266139931385798,0.031746031746031744
40,72,monastery,MN0027,0.0,0.041666666666666664,0.04698957082138974,0.2696629213483146,1,0,MN0027_013,0.00048368763452562335,0.0009356481962781994,0.015873015873015872
34,268,monastery,MN0027,0.0,0.08333333333333333,0.2706788335310123,0.42105263157894735,2,1.0,MN0027_014,0.00041113448934677985,0.003482690508368853,0.031746031746031744
33,489,monastery,MN0027,0.0,0.08333333333333333,0.2706788335310123,0.42105263157894735,2,1.0,MN0027_015,0.0003990422984836393,0.006354610666389438,0.031746031746031744
26,67,monastery,MN0027,0.0,0.041666666666666664,0.009543334297796037,0.22429906542056074,1,0,MN0027_016,0.00031439696244165517,0.0008706726270922133,0.015873015873015872
21,223,monastery,MN0027,0.0,0.041666666666666664,0.05347669282367894,0.3076923076923077,1,0,MN0027_017,0.00025393600812595224,0.0028979103856949786,0.015873015873015872
18,23,monastery,MN0027,0.0,0.041666666666666664,0.11764284402467937,0.3582089552238806,1,0,MN0027_018,0.00021765943553653052,0.0002988876182555359,0.015873015873015872
15,17,monastery,MN0027,0.0,0.041666666666666664,0.05347669282367894,0.3076923076923077,1,0,MN0027_019,0.00018138286294710877,0.00022091693523235264,0.015873015873015872
15,15,monastery,MN0027,0.0,0.041666666666666664,0.05347669282367894,0.3076923076923077,1,0,MN0027_020,0.00018138286294710877,0.0001949267075579582,0.015873015873015872
15,248,monastery,MN0027,0.0,0.041666666666666664,0.05347669282367894,0.3076923076923077,1,0,MN0027_021,0.00018138286294710877,0.0032227882316249092,0.015873015873015872
15,226,monastery,MN0027,0.0,0.041666666666666664,0.05347669282367894,0.3076923076923077,1,0,MN0027_022,0.00018138286294710877,0.0029368957272065703,0.015873015873015872
15,25,monastery,MN0027,0.0,0.041666666666666664,0.05347669282367894,0.3076923076923077,1,0,MN0027_023,0.00018138286294710877,0.0003248778459299303,0.015873015873015872
11,51,monastery,MN0027,0.16304347826086957,0.125,0.17786409371827064,0.36363636363636365,3,0,MN0027_024,0.00013301409949454643,0.0006627508056970579,0.047619047619047616
3284,1231,monastery,MN0013,0.3116883116883117,0.09090909090909091,0.04704926571424536,0.36666666666666664,2,0,MN0013_000,0.03971075479455368,0.01599698513358977,0.031746031746031744
769,574,monastery,MN0013,0.1774891774891775,0.13636363636363635,0.003344842517625993,0.2391304347826087,3,0,MN0013_001,0.009298894773755109,0.007459195342551201,0.047619047619047616
159,561,monastery,MN0013,0.24675324675324675,0.09090909090909091,0.012198556052014012,0.29333333333333333,2,0,MN0013_002,0.0019226583472393528,0.007290258862667637,0.031746031746031744
144,224,monastery,MN0013,0.935064935064935,0.7727272727272727,0.7055307347923124,0.6111111111111112,17,0,MN0013_003,0.0017412754842922441,0.0029109054995321757,0.2698412698412698
104,333,monastery,MN0013,0.36796536796536794,0.09090909090909091,0.18217109580503452,0.46808510638297873,2,0,MN0013_004,0.0012575878497666207,0.0043273729077866726,0.031746031746031744
28,29,monastery,MN0013,0.0,0.045454545454545456,0.0008096930694777722,0.19469026548672566,1,0,MN0013_005,0.00033858134416793635,0.0003768583012787192,0.015873015873015872
25,25,monastery,MN0013,0.0,0.045454545454545456,0.0008096930694777722,0.19469026548672566,1,0,MN0013_006,0.0003023047715785146,0.0003248778459299303,0.015873015873015872
17,26,monastery,MN0013,0.0,0.045454545454545456,0.17078223282249827,0.38596491228070173,1,0,MN0013_007,0.00020556724467338993,0.00033787295976712756,0.015873015873015872
17,29,monastery,MN0013,0.0,0.045454545454545456,0.17078223282249827,0.38596491228070173,1,0,MN0013_008,0.00020556724467338993,0.0003768583012787192,0.015873015873015872
16,28,monastery,MN0013,0.0,0.045454545454545456,0.17078223282249827,0.38596491228070173,1,0,MN0013_009,0.00019347505381024933,0.00036386318744152196,0.015873015873015872
16,28,monastery,MN0013,0.0,0.045454545454545456,0.17078223282249827,0.38596491228070173,1,0,MN0013_010,0.00019347505381024933,0.00036386318744152196,0.015873015873015872
15,26,monastery,MN0013,0.0,0.045454545454545456,0.17078223282249827,0.38596491228070173,1,0,MN0013_011,0.00018138286294710877,0.00033787295976712756,0.015873015873015872
14,26,monastery,MN0013,0.0,0.045454545454545456,0.17078223282249827,0.38596491228070173,1,0,MN0013_012,0.00016929067208396818,0.00033787295976712756,0.015873015873015872
14,25,monastery,MN0013,0.0,0.045454545454545456,0.17078223282249827,0.38596491228070173,1,0,MN0013_013,0.00016929067208396818,0.0003248778459299303,0.015873015873015872
14,26,monastery,MN0013,0.0,0.045454545454545456,0.17078223282249827,0.38596491228070173,1,0,MN0013_014,0.00016929067208396818,0.00033787295976712756,0.015873015873015872
14,25,monastery,MN0013,0.0,0.045454545454545456,0.17078223282249827,0.38596491228070173,1,0,MN0013_015,0.00016929067208396818,0.0003248778459299303,0.015873015873015872
14,25,monastery,MN0013,0.0,0.045454545454545456,0.17078223282249827,0.38596491228070173,1,0,MN0013_016,0.00016929067208396818,0.0003248778459299303,0.015873015873015872
14,26,monastery,MN0013,0.0,0.045454545454545456,0.17078223282249827,0.38596491228070173,1,0,MN0013_017,0.00016929067208396818,0.00033787295976712756,0.015873015873015872
14,25,monastery,MN0013,0.0,0.045454545454545456,0.17078223282249827,0.38596491228070173,1,0,MN0013_018,0.00016929067208396818,0.0003248778459299303,0.015873015873015872
13,24,monastery,MN0013,0.0,0.045454545454545456,0.17078223282249827,0.38596491228070173,1,0,MN0013_019,0.00015719848122082759,0.00031188273209273315,0.015873015873015872
13,24,monastery,MN0013,0.0,0.045454545454545456,0.17078223282249827,0.38596491228070173,1,0,MN0013_020,0.00015719848122082759,0.00031188273209273315,0.015873015873015872
12,24,monastery,MN0013,0.0,0.045454545454545456,0.17078223282249827,0.38596491228070173,1,0,MN0013_021,0.000145106290357687,0.00031188273209273315,0.015873015873015872
12,24,monastery,MN0013,0.0,0.045454545454545456,0.17078223282249827,0.38596491228070173,1,0,MN0013_022,0.000145106290357687,0.00031188273209273315,0.015873015873015872
14635,5029,monastery,MN0014,0.2348148148148148,0.16666666666666666,0.3924307913174298,0.34951456310679613,6,0.13333333333333333,MN0014_000,0.17696921328206244,0.06535242748726479,0.09523809523809523
2427,4001,monastery,MN0014,0.0015873015873015873,0.05555555555555555,0.15666936179263302,0.32142857142857145,2,0,MN0014_001,0.029347747224842197,0.05199345046262605,0.031746031746031744
999,1060,monastery,MN0014,0.11531746031746028,0.1111111111111111,0.09750437084319875,0.2975206611570248,4,0,MN0014_002,0.012080098672277443,0.013774820667429046,0.06349206349206349
856,517,monastery,MN0014,0.4118518518518519,0.2777777777777778,0.35947380179114646,0.35294117647058826,10,0,MN0014_003,0.01035091537884834,0.00671847385383096,0.15873015873015872
574,574,monastery,MN0014,0.3638624338624338,0.1388888888888889,0.17281762704060252,0.34615384615384615,5,0,MN0014_004,0.006940917555442695,0.007459195342551201,0.07936507936507936
501,504,monastery,MN0014,0.0,0.027777777777777776,0.045866318360188126,0.2589928057553957,1,0,MN0014_005,0.0060581876224334325,0.006549537373947396,0.015873015873015872
481,545,monastery,MN0014,0.0,0.027777777777777776,0.0011695605032795986,0.1565217391304348,1,0,MN0014_006,0.005816343805170621,0.007082337041272481,0.015873015873015872
360,373,monastery,MN0014,0.0,0.027777777777777776,0.05082837372675124,0.2589928057553957,1,0,MN0014_007,0.00435318871073061,0.0048471774612745605,0.015873015873015872
279,304,monastery,MN0014,0.0,0.027777777777777776,0.09540760907041188,0.26277372262773724,1,0,MN0014_008,0.003373721250816223,0.003950514606507953,0.015873015873015872
271,271,monastery,MN0014,0.05555555555555555,0.05555555555555555,0.004406766784478908,0.18461538461538463,2,0,MN0014_009,0.0032769837239110984,0.003521675849880445,0.031746031746031744
239,3624,monastery,MN0014,0.14203703703703704,0.16666666666666666,0.3675289336833603,0.32432432432432434,6,0.2,MN0014_010,0.0028900336162905995,0.047094292546002704,0.09523809523809523
234,236,monastery,MN0014,0.0,0.027777777777777776,0.09540760907041188,0.26277372262773724,1,0,MN0014_011,0.0028295726619748966,0.0030668468655785427,0.015873015873015872
232,282,monastery,MN0014,0.10793650793650794,0.05555555555555555,0.015434580552541991,0.2222222222222222,2,0,MN0014_012,0.0028053882802486154,0.0036646221020896143,0.031746031746031744
217,249,monastery,MN0014,0.10793650793650794,0.05555555555555555,0.06203538823190257,0.2517482517482518,2,0,MN0014_013,0.0026240054173015067,0.0032357833454621063,0.031746031746031744
199,438,monastery,MN0014,0.19933862433862437,0.1111111111111111,0.142756728646883,0.34615384615384615,4,0,MN0014_014,0.002406345981764976,0.00569185986069238,0.06349206349206349
181,292,monastery,MN0014,0.0,0.027777777777777776,0.09540760907041188,0.26277372262773724,1,0,MN0014_015,0.0021886865462284457,0.0037945732404615863,0.015873015873015872
180,391,monastery,MN0014,0.06256613756613759,0.05555555555555555,0.13003041925093228,0.3076923076923077,2,0,MN0014_016,0.002176594355365305,0.00508108951034411,0.031746031746031744
178,202,monastery,MN0014,0.0,0.027777777777777776,0.037888321676795095,0.2589928057553957,1,0,MN0014_017,0.002152409973639024,0.002625012995113837,0.015873015873015872
172,3698,monastery,MN0014,0.23595238095238097,0.1111111111111111,0.27902919867760667,0.3829787234042553,4,0,MN0014_018,0.0020798568284601804,0.04805593096995529,0.06349206349206349
107,114,monastery,MN0014,0.0,0.027777777777777776,0.014265020049262394,0.21686746987951808,1,0,MN0014_019,0.0012938644223560425,0.0014814429774404824,0.015873015873015872
105,120,monastery,MN0014,0.0,0.027777777777777776,0.004700987949856571,0.17061611374407584,1,0,MN0014_020,0.0012696800406297613,0.0015594136604636657,0.015873015873015872
98,430,monastery,MN0014,0.0,0.027777777777777776,0.025877897625272532,0.23076923076923078,1,0,MN0014_021,0.0011850347045877772,0.005587898949994802,0.015873015873015872
93,4190,monastery,MN0014,0.2513756613756614,0.1388888888888889,0.31127483811286183,0.375,5,0.1,MN0014_022,0.0011245737502720743,0.05444952697785633,0.07936507936507936
92,107,monastery,MN0014,0.0,0.027777777777777776,0.09540760907041188,0.26277372262773724,1,0,MN0014_023,0.0011124815594089337,0.0013904771805801019,0.015873015873015872
90,108,monastery,MN0014,0.0,0.027777777777777776,0.09540760907041188,0.26277372262773724,1,0,MN0014_024,0.0010882971776826525,0.0014034722944172991,0.015873015873015872
88,104,monastery,MN0014,0.0,0.027777777777777776,0.09540760907041188,0.26277372262773724,1,0,MN0014_025,0.0010641127959563714,0.0013514918390685102,0.015873015873015872
86,105,monastery,MN0014,0.0,0.027777777777777776,0.09540760907041188,0.26277372262773724,1,0,MN0014_026,0.0010399284142300902,0.0013644869529057075,0.015873015873015872
86,434,monastery,MN0014,0.14550264550264552,0.08333333333333333,0.1915111785850543,0.34615384615384615,3,0,MN0014_027,0.0010399284142300902,0.005639879405343591,0.047619047619047616
83,832,monastery,MN0014,0.004761904761904762,0.05555555555555555,0.03865654941825656,0.2517482517482518,2,0,MN0014_028,0.0010036518416406686,0.010811934712548082,0.031746031746031744
58,129,monastery,MN0014,0.0,0.027777777777777776,0.09754306363844198,0.2465753424657534,1,0,MN0014_029,0.0007013470700621538,0.0016763696849984406,0.015873015873015872
52,660,monastery,MN0014,0.018253968253968255,0.05555555555555555,0.04814787318839973,0.26865671641791045,2,0,MN0014_030,0.0006287939248833103,0.008576775132550162,0.031746031746031744
50,106,monastery,MN0014,0.0,0.027777777777777776,0.09754306363844198,0.2465753424657534,1,0,MN0014_031,0.0006046095431570292,0.0013774820667429046,0.015873015873015872
44,606,monastery,MN0014,0.2008994708994709,0.08333333333333333,0.21602476638817192,0.32142857142857145,3,0,MN0014_032,0.0005320563979781857,0.007875038985341512,0.047619047619047616
32,107,monastery,MN0014,0.05555555555555555,0.05555555555555555,0.017712318093285336,0.20454545454545456,2,0,MN0014_033,0.00038695010762049867,0.0013904771805801019,0.031746031746031744
25,3750,monastery,MN0014,0.015052910052910054,0.08333333333333333,0.28430893247123684,0.3157894736842105,3,0.6666666666666666,MN0014_034,0.0003023047715785146,0.04873167688948955,0.047619047619047616
25,4932,monastery,MN0014,0.0,0.05555555555555555,0.20169558526410175,0.288,2,1.0,MN0014_035,0.0003023047715785146,0.06409190144505666,0.031746031746031744
15,205,monastery,MN0014,0.20793650793650795,0.08333333333333333,0.0537486466994743,0.2748091603053435,3,0,MN0014_036,0.00018138286294710877,0.002663998336625429,0.047619047619047616
63812,229,monastery,MN0002,0.19172413793103446,0.2,0.33006625171006665,0.42857142857142855,6,0.26666666666666666,MN0002_000,0.771626883358727,0.002975881068718162,0.09523809523809523
3905,2971,monastery,MN0002,0.4686590038314176,0.3,0.27684902006515133,0.4918032786885246,9,0,MN0002_001,0.04722000532056398,0.038608483210312926,0.14285714285714285
1944,1652,monastery,MN0002,0.09011494252873564,0.13333333333333333,0.1439874698709523,0.38461538461538464,4,0.16666666666666666,MN0002_002,0.023507219037945296,0.021467928059049797,0.06349206349206349
886,887,monastery,MN0002,0.0,0.06666666666666667,0.11496957786039956,0.3333333333333333,2,1.0,MN0002_003,0.010713681104742558,0.011526665973593928,0.031746031746031744
852,1460,monastery,MN0002,0.029386973180076627,0.13333333333333333,0.2823154522557784,0.38961038961038963,4,0.5,MN0002_004,0.010302546615395777,0.018972866202307932,0.06349206349206349
647,687,monastery,MN0002,0.0,0.06666666666666667,0.15440484941186716,0.3225806451612903,2,1.0,MN0002_005,0.007823647488451957,0.008927643206154487,0.031746031746031744
585,616,monastery,MN0002,0.0,0.06666666666666667,0.16327758324929958,0.3333333333333333,2,1.0,MN0002_006,0.007073931654937242,0.008004990123713484,0.031746031746031744
525,452,monastery,MN0002,0.0,0.06666666666666667,0.16327758324929958,0.3333333333333333,2,1.0,MN0002_007,0.0063484002031488065,0.0058737914544131405,0.031746031746031744
523,884,monastery,MN0002,0.12842911877394633,0.2,0.3738269979586583,0.43478260869565216,6,0.26666666666666666,MN0002_008,0.006324215821422526,0.011487680632082336,0.09523809523809523
522,552,monastery,MN0002,0.04118773946360153,0.16666666666666666,0.3174373935330252,0.38461538461538464,5,0.4,MN0002_009,0.0063121236305593844,0.007173302838132862,0.07936507936507936
459,795,monastery,MN0002,0.07318007662835249,0.1,0.06935413843966229,0.3125,3,0,MN0002_010,0.005550315606181528,0.010331115500571786,0.047619047619047616
438,338,monastery,MN0002,0.34455938697318006,0.23333333333333334,0.330461783395854,0.47619047619047616,7,0.09523809523809523,MN0002_011,0.005296379598055576,0.004392348476972658,0.1111111111111111
397,388,monastery,MN0002,0.10333333333333333,0.13333333333333333,0.12882110252248036,0.3488372093023256,4,0.16666666666666666,MN0002_012,0.004800599772666812,0.005042104168832519,0.06349206349206349
371,1390,monastery,MN0002,0.09218390804597701,0.1,0.16256822415987385,0.37037037037037035,3,0.3333333333333333,MN0002_013,0.004486202810225157,0.018063208233704126,0.047619047619047616
323,338,monastery,MN0002,0.003065134099616858,0.1,0.08961001422704082,0.30303030303030304,3,0.6666666666666666,MN0002_014,0.0039057776487944084,0.004392348476972658,0.047619047619047616
